implementation_id,display_name,run_status,slice_family,slice_value,n_expected,metric_key,direction,analysis_unit,seed_count,mean,sample_standard_deviation,seed_0,seed_1,seed_2,run_id,artifact_sha256
wma-base-model,BaseModel (answer-only),PENDING,subcategory,agent/gui/word_docs,324,hallucination_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,agent/gui/word_docs,324,omission_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,agent/gui/word_docs,324,answer_f1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,agent/gui/word_docs,324,answer_bleu1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,agent/gui/word_docs,324,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,agent/gui/word_docs,324,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,agent/gui/word_docs,324,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/personal,440,correct_ratio,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/personal,440,hallucination_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/personal,440,omission_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/personal,440,answer_f1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/personal,440,answer_bleu1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/personal,440,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/personal,440,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/personal,440,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/academic,110,correct_ratio,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/academic,110,hallucination_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/academic,110,omission_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/academic,110,answer_f1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/academic,110,answer_bleu1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/academic,110,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/academic,110,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/academic,110,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/education,110,correct_ratio,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/education,110,hallucination_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/education,110,omission_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/education,110,answer_f1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/education,110,answer_bleu1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/education,110,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/education,110,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/education,110,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/finance,110,correct_ratio,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/finance,110,hallucination_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/finance,110,omission_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/finance,110,answer_f1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/finance,110,answer_bleu1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/finance,110,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/finance,110,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/finance,110,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/health,110,correct_ratio,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/health,110,hallucination_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/health,110,omission_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/health,110,answer_f1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/health,110,answer_bleu1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/health,110,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/health,110,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/health,110,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/software,110,correct_ratio,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/software,110,hallucination_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/software,110,omission_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/software,110,answer_f1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/software,110,answer_bleu1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/software,110,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/software,110,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/software,110,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/startup,110,correct_ratio,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/startup,110,hallucination_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/startup,110,omission_ratio,lower,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/startup,110,answer_f1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/startup,110,answer_bleu1,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/startup,110,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/startup,110,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-base-model,BaseModel (answer-only),PENDING,subcategory,lifelong/project/startup,110,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,overall,overall,7906,correct_ratio,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,overall,overall,7906,hallucination_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,overall,overall,7906,omission_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,overall,overall,7906,answer_f1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,overall,overall,7906,answer_bleu1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,overall,overall,7906,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,overall,overall,7906,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,overall,overall,7906,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,CMR,548,correct_ratio,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,CMR,548,hallucination_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,CMR,548,omission_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,CMR,548,answer_f1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,CMR,548,answer_bleu1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,CMR,548,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,CMR,548,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,CMR,548,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,DU,606,correct_ratio,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,DU,606,hallucination_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,DU,606,omission_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,DU,606,answer_f1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,DU,606,answer_bleu1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,DU,606,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,DU,606,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,DU,606,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,FR,591,correct_ratio,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,FR,591,hallucination_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,FR,591,omission_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,FR,591,answer_f1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,FR,591,answer_bleu1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,FR,591,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,FR,591,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,FR,591,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,KR,593,correct_ratio,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,KR,593,hallucination_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,KR,593,omission_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,KR,593,answer_f1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,KR,593,answer_bleu1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,KR,593,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,KR,593,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,KR,593,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MB,615,correct_ratio,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MB,615,hallucination_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MB,615,omission_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MB,615,answer_f1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MB,615,answer_bleu1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MB,615,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MB,615,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MB,615,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MC,604,correct_ratio,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MC,604,hallucination_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MC,604,omission_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MC,604,answer_f1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MC,604,answer_bleu1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MC,604,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MC,604,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,MC,604,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TR,582,correct_ratio,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TR,582,hallucination_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TR,582,omission_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TR,582,answer_f1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TR,582,answer_bleu1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TR,582,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TR,582,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TR,582,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TTL,582,correct_ratio,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TTL,582,hallucination_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TTL,582,omission_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TTL,582,answer_f1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TTL,582,answer_bleu1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TTL,582,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TTL,582,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,TTL,582,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,UNKNOWN,1356,correct_ratio,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,UNKNOWN,1356,hallucination_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,UNKNOWN,1356,omission_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,UNKNOWN,1356,answer_f1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,UNKNOWN,1356,answer_bleu1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,UNKNOWN,1356,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,UNKNOWN,1356,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,UNKNOWN,1356,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VFR,614,correct_ratio,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VFR,614,hallucination_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VFR,614,omission_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VFR,614,answer_f1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VFR,614,answer_bleu1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VFR,614,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VFR,614,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VFR,614,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VS,609,correct_ratio,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VS,609,hallucination_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VS,609,omission_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VS,609,answer_f1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VS,609,answer_bleu1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VS,609,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VS,609,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VS,609,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VU,606,correct_ratio,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VU,606,hallucination_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VU,606,omission_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VU,606,answer_f1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VU,606,answer_bleu1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VU,606,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VU,606,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,question_type,VU,606,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,scope,agent,6806,correct_ratio,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,scope,agent,6806,hallucination_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,scope,agent,6806,omission_ratio,lower,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,scope,agent,6806,answer_f1,higher,model_seed,,,,,,,,
wma-fumemory,FUMemory,PENDING,scope,agent,6806,answer_bleu1,higher,model_seed,,,,,,,,
